bedrooms,bathrooms,toilets,parking_space,title,town,state,price
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,50000000.0
2.0,2.0,3.0,1.0,Detached Bungalow,Epe,Lagos,12000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,70000000.0
4.0,5.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,85000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,85000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,150000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,95000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,65000000.0
4.0,4.0,5.0,2.0,Semi Detached Duplex,Lekki,Lagos,90000000.0
5.0,6.0,7.0,5.0,Detached Duplex,Lekki,Lagos,120000000.0
3.0,4.0,4.0,3.0,Detached Bungalow,Ibeju Lekki,Lagos,22000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Surulere,Lagos,150000000.0
5.0,5.0,6.0,6.0,Semi Detached Duplex,Ibeju Lekki,Lagos,49000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikeja,Lagos,130000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,185000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
5.0,5.0,6.0,2.0,Detached Duplex,Lekki,Lagos,95000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,60000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,85000000.0
4.0,5.0,6.0,3.0,Terraced Duplexes,Lekki,Lagos,55000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ojodu,Lagos,75000000.0
4.0,5.0,5.0,4.0,Block of Flats,Ikoyi,Lagos,15000000000.0
3.0,3.0,4.0,2.0,Semi Detached Bungalow,Ajah,Lagos,36000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,260000000.0
3.0,3.0,4.0,2.0,Terraced Duplexes,Lekki,Lagos,47000000.0
3.0,4.0,4.0,5.0,Terraced Duplexes,Lekki,Lagos,38000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,106000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
3.0,3.0,3.0,4.0,Terraced Duplexes,Lekki,Lagos,31000000.0
4.0,5.0,6.0,3.0,Semi Detached Duplex,Ajah,Lagos,48000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,70000000.0
5.0,6.0,6.0,5.0,Detached Duplex,Lekki,Lagos,115000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,155000000.0
4.0,5.0,5.0,4.0,Block of Flats,Lekki,Lagos,42000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Maryland,Lagos,87000000.0
5.0,5.0,6.0,8.0,Detached Duplex,Lekki,Lagos,300000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,125000000.0
7.0,8.0,8.0,5.0,Detached Duplex,Lekki,Lagos,290000000.0
3.0,3.0,4.0,5.0,Detached Bungalow,Ibeju Lekki,Lagos,27000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,140000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,50000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,55000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,250000000.0
4.0,4.0,4.0,5.0,Semi Detached Bungalow,Ipaja,Lagos,17000000.0
5.0,6.0,5.0,4.0,Detached Duplex,Lekki,Lagos,145000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,70000000.0
2.0,2.0,3.0,2.0,Block of Flats,Ajah,Lagos,16250000.0
3.0,4.0,4.0,4.0,Detached Bungalow,Ibeju Lekki,Lagos,18000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
3.0,3.0,4.0,2.0,Block of Flats,Victoria Island (VI),Lagos,140000000.0
5.0,5.0,6.0,3.0,Terraced Duplexes,Lekki,Lagos,98000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
6.0,6.0,7.0,8.0,Detached Duplex,Lekki,Lagos,160000000.0
5.0,7.0,6.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0
2.0,2.0,3.0,6.0,Block of Flats,Lekki,Lagos,25000000.0
6.0,6.0,8.0,1.0,Block of Flats,Lekki,Lagos,550000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
4.0,4.0,5.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Ikoyi,Lagos,1400000000.0
5.0,5.0,5.0,3.0,Terraced Duplexes,Ikoyi,Lagos,230000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,400000000.0
4.0,4.0,5.0,1.0,Semi Detached Bungalow,Ibeju Lekki,Lagos,42000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Ikoyi,Lagos,250000000.0
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Isolo,Lagos,65000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,200000000.0
3.0,3.0,4.0,4.0,Detached Bungalow,Ajah,Lagos,35000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
3.0,4.0,4.0,4.0,Semi Detached Duplex,Lekki,Lagos,45000000.0
3.0,3.0,4.0,2.0,Terraced Duplexes,Ajah,Lagos,40000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Victoria Island (VI),Lagos,165000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,85000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,77000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,300000000.0
5.0,5.0,6.0,1.0,Block of Flats,Ikoyi,Lagos,4000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,235000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,155000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Ikoyi,Lagos,600000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,48000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,105000000.0
4.0,5.0,5.0,9.0,Detached Duplex,Lekki,Lagos,165000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0
5.0,4.0,4.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,60000000.0
5.0,5.0,6.0,1.0,Detached Duplex,Ikoyi,Lagos,1700000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,335000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Victoria Island (VI),Lagos,140000000.0
6.0,7.0,7.0,6.0,Detached Duplex,Isheri,Lagos,140000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,59000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,61000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,67000000.0
3.0,3.0,4.0,1.0,Block of Flats,Ajah,Lagos,35000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Isolo,Lagos,80000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,55000000.0
2.0,2.0,3.0,2.0,Terraced Duplexes,Ajah,Lagos,35000000.0
3.0,3.0,4.0,4.0,Terraced Bungalow,Ikorodu,Lagos,18000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,60000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
5.0,4.0,4.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,170000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,90000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
3.0,5.0,5.0,4.0,Block of Flats,Lekki,Lagos,65000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0
3.0,2.0,3.0,4.0,Detached Bungalow,Alimosho,Lagos,25000000.0
4.0,5.0,4.0,3.0,Semi Detached Duplex,Lekki,Lagos,38000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,300000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,125000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,200000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,155000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Gbagada,Lagos,60000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,90000000.0
5.0,5.0,6.0,7.0,Semi Detached Duplex,Victoria Island (VI),Lagos,230000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,200000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Ajah,Lagos,43000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Maryland,Lagos,80000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0
2.0,2.0,2.0,2.0,Block of Flats,Ajah,Lagos,24000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ajah,Lagos,75000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,72000000.0
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,250000000.0
5.0,6.0,6.0,2.0,Detached Duplex,Ibeju Lekki,Lagos,65000000.0
1.0,1.0,1.0,4.0,Block of Flats,Idimu,Lagos,50000000.0
6.0,6.0,8.0,1.0,Detached Duplex,Ikoyi,Lagos,1400000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,150000000.0
3.0,3.0,5.0,4.0,Detached Bungalow,Ibeju Lekki,Lagos,22000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Ikoyi,Lagos,190000000.0
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0
3.0,3.0,4.0,4.0,Detached Duplex,Ibeju Lekki,Lagos,18000000.0
2.0,3.0,3.0,2.0,Block of Flats,Lekki,Lagos,65000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,90000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0
3.0,5.0,4.0,4.0,Block of Flats,Ikoyi,Lagos,145000000.0
3.0,3.0,3.0,4.0,Detached Bungalow,Ibeju Lekki,Lagos,24000000.0
4.0,5.0,5.0,5.0,Detached Duplex,Lekki,Lagos,70000000.0
3.0,3.0,4.0,6.0,Detached Bungalow,Ajah,Lagos,30000000.0
5.0,5.0,5.0,6.0,Detached Duplex,Lekki,Lagos,170000000.0
6.0,6.0,7.0,8.0,Detached Duplex,Isolo,Lagos,65000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikoyi,Lagos,650000000.0
4.0,5.0,6.0,8.0,Detached Duplex,Lekki,Lagos,480000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,175000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0
5.0,5.0,6.0,7.0,Detached Duplex,Lekki,Lagos,260000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Agege,Lagos,55000000.0
3.0,3.0,4.0,2.0,Block of Flats,Surulere,Lagos,37000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,140000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0
3.0,3.0,3.0,4.0,Terraced Duplexes,Lekki,Lagos,31000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,240000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,125000000.0
3.0,3.0,3.0,4.0,Terraced Duplexes,Lekki,Lagos,31000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikeja,Lagos,85000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,5.0,5.0,3.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Ajah,Lagos,40000000.0
3.0,2.0,2.0,2.0,Terraced Bungalow,Surulere,Lagos,40000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,130000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,280000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,190000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0
2.0,3.0,3.0,4.0,Detached Bungalow,Agege,Lagos,5000000.0
3.0,5.0,5.0,4.0,Detached Bungalow,Ajah,Lagos,26000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
6.0,6.0,7.0,5.0,Detached Duplex,Ikeja,Lagos,260000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,180000000.0
4.0,4.0,5.0,6.0,Detached Duplex,Ibeju Lekki,Lagos,70000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
1.0,5.0,5.0,4.0,Terraced Duplexes,Ajah,Lagos,35000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,175000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,55000000.0
4.0,5.0,5.0,5.0,Detached Duplex,Ikorodu,Lagos,23000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,61000000.0
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,125000000.0
4.0,5.0,5.0,4.0,Block of Flats,Ifako-Ijaiye,Lagos,15000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ikoyi,Lagos,350000000.0
4.0,4.0,4.0,4.0,Detached Bungalow,Ikorodu,Lagos,11000000.0
3.0,3.0,3.0,4.0,Detached Bungalow,Ibeju Lekki,Lagos,21000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,600000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Ikoyi,Lagos,450000000.0
4.0,4.0,5.0,1.0,Detached Duplex,Maryland,Lagos,72000000.0
9.0,9.0,1.0,4.0,Detached Duplex,Surulere,Lagos,95000000.0
4.0,4.0,5.0,5.0,Detached Duplex,Ajah,Lagos,50000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ifako-Ijaiye,Lagos,27000000.0
5.0,7.0,8.0,4.0,Detached Duplex,Lekki,Lagos,300000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Victoria Island (VI),Lagos,125000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,105000000.0
5.0,7.0,7.0,6.0,Detached Duplex,Lekki,Lagos,106000000.0
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,65000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Ikeja,Lagos,160000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,130000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,100000000.0
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,230000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,74000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,140000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikeja,Lagos,130000000.0
4.0,4.0,5.0,6.0,Detached Duplex,Ajah,Lagos,55000000.0
6.0,6.0,7.0,7.0,Detached Duplex,Ikeja,Lagos,150000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
4.0,4.0,5.0,4.0,Detached Bungalow,Ibeju Lekki,Lagos,30000000.0
3.0,3.0,4.0,2.0,Block of Flats,Yaba,Lagos,35000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,80000000.0
3.0,4.0,4.0,2.0,Block of Flats,Lekki,Lagos,38000000.0
5.0,5.0,5.0,7.0,Detached Duplex,Ikoyi,Lagos,600000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,330000000.0
3.0,3.0,4.0,4.0,Block of Flats,Lekki,Lagos,48000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,75000000.0
5.0,4.0,4.0,3.0,Detached Duplex,Lekki,Lagos,80000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,250000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Victoria Island (VI),Lagos,450000000.0
5.0,6.0,7.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,150000000.0
4.0,3.0,4.0,4.0,Detached Bungalow,Gbagada,Lagos,25000000.0
5.0,7.0,8.0,4.0,Detached Duplex,Lekki,Lagos,250000000.0
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,200000000.0
4.0,4.0,5.0,4.0,Detached Bungalow,Lekki,Lagos,120000000.0
4.0,4.0,5.0,5.0,Detached Duplex,Lekki,Lagos,80000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Ikoyi,Lagos,550000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,130000000.0
5.0,5.0,5.0,8.0,Detached Duplex,Lekki,Lagos,270000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,130000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,450000000.0
2.0,2.0,3.0,4.0,Block of Flats,Lekki,Lagos,28000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,90000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,80000000.0
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0
4.0,4.0,5.0,5.0,Detached Duplex,Ikoyi,Lagos,180000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,70000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,33000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,550000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Victoria Island (VI),Lagos,550000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,65000000.0
4.0,5.0,5.0,3.0,Detached Duplex,Lekki,Lagos,62000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikoyi,Lagos,800000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,125000000.0
5.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,62990000.0
4.0,4.0,5.0,6.0,Semi Detached Duplex,Lekki,Lagos,95000000.0
5.0,5.0,6.0,2.0,Detached Duplex,Lekki,Lagos,100000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,350000000.0
3.0,3.0,4.0,2.0,Block of Flats,Lekki,Lagos,68000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,80000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,250000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,165000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,315000000.0
5.0,6.0,7.0,6.0,Detached Duplex,Ajah,Lagos,130000000.0
5.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,140000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,182000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,78000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,280000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,50000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,280000000.0
3.0,5.0,5.0,4.0,Detached Bungalow,Ibeju Lekki,Lagos,25000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,370000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Victoria Island (VI),Lagos,350000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikoyi,Lagos,1600000000.0
3.0,3.0,5.0,4.0,Semi Detached Duplex,Ibeju Lekki,Lagos,33000000.0
5.0,6.0,5.0,5.0,Detached Duplex,Lekki,Lagos,320000000.0
5.0,6.0,6.0,3.0,Terraced Duplexes,Lekki,Lagos,55000000.0
4.0,4.0,4.0,3.0,Semi Detached Duplex,Lekki,Lagos,80000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Ikoyi,Lagos,1300000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikotun,Lagos,65000000.0
3.0,3.0,4.0,2.0,Block of Flats,Lekki,Lagos,25000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,150000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,300000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0
4.0,5.0,5.0,4.0,Detached Bungalow,Surulere,Lagos,70000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,250000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,125000000.0
2.0,5.0,3.0,4.0,Detached Duplex,Lekki,Lagos,38000000.0
3.0,3.0,4.0,4.0,Block of Flats,Ikoyi,Lagos,150000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,120000000.0
5.0,4.0,4.0,4.0,Detached Duplex,Ikeja,Lagos,65000000.0
4.0,4.0,5.0,5.0,Semi Detached Duplex,Lekki,Lagos,53000000.0
3.0,3.0,4.0,2.0,Terraced Duplexes,Lekki,Lagos,35000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,62000000.0
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,75000000.0
5.0,6.0,6.0,5.0,Detached Duplex,Lekki,Lagos,135000000.0
5.0,5.0,6.0,7.0,Detached Duplex,Lekki,Lagos,250000000.0
5.0,5.0,4.0,5.0,Detached Duplex,Ogudu,Lagos,120000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,55000000.0
3.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,45000000.0
5.0,6.0,6.0,5.0,Detached Duplex,Lekki,Lagos,130000000.0
3.0,5.0,7.0,2.0,Detached Bungalow,Ibeju Lekki,Lagos,45000000.0
4.0,4.0,5.0,6.0,Detached Duplex,Ibeju Lekki,Lagos,40000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,65000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikoyi,Lagos,600000000.0
7.0,8.0,8.0,1.0,Detached Duplex,Ikoyi,Lagos,1800000000.0
5.0,5.0,6.0,8.0,Detached Duplex,Surulere,Lagos,180000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,550000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,330000000.0
5.0,6.0,6.0,7.0,Detached Duplex,Lekki,Lagos,85000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,58000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ajah,Lagos,60000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,48000000.0
4.0,4.0,5.0,4.0,Detached Bungalow,Ibeju Lekki,Lagos,50000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,400000000.0
5.0,6.0,7.0,5.0,Detached Duplex,Lekki,Lagos,85000000.0
4.0,4.0,5.0,5.0,Detached Duplex,Lekki,Lagos,160000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Lekki,Lagos,200000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,195000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,80000000.0
4.0,5.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
3.0,3.0,4.0,2.0,Block of Flats,Lekki,Lagos,26990000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,58000000.0
4.0,4.0,5.0,7.0,Detached Duplex,Lekki,Lagos,76000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
3.0,3.0,4.0,4.0,Block of Flats,Lekki,Lagos,85000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Ikoyi,Lagos,1300000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,70000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,68000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
4.0,5.0,5.0,4.0,Block of Flats,Isolo,Lagos,50000000.0
3.0,3.0,4.0,4.0,Terraced Duplexes,Lekki,Lagos,42000000.0
4.0,4.0,5.0,2.0,Semi Detached Duplex,Lekki,Lagos,70000000.0
